"","Marital.status","Application.order","Course","Daytime.evening.attendance","Previous.qualification","Previous.qualification..grade.","Nacionality","Admission.grade","Displaced","Educational.special.needs","Debtor","Gender","Scholarship.holder","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..approved.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..approved.","Unemployment.rate","Target"
"963",1,1,9130,1,1,133,1,126,0,0,0,1,0,5,3,5,5,7.6,"Graduate"
"964",1,2,9119,1,1,149,1,141,0,0,NA,1,0,5,2,5,NA,7.6,"Enrolled"
"965",1,1,NA,1,1,121,1,113,1,0,0,1,1,6,6,6,5,12.4,"Graduate"
"966",1,1,9003,1,39,120,1,120,NA,0,0,1,0,6,5,6,NA,8.9,"Graduate"
"967",2,1,9991,0,1,148,1,130.9,0,0,0,1,0,NA,0,5,0,12.4,"Dropout"
"968",1,NA,9003,1,NA,NA,1,NA,0,0,0,1,0,6,0,6,0,13.9,"Dropout"
"969",2,1,9991,NA,1,135,1,134.1,1,0,0,1,0,5,0,5,0,NA,"Dropout"
"970",NA,1,9119,1,1,NA,1,120,0,0,0,NA,0,5,3,5,2,15.5,"Enrolled"
"971",1,1,9670,1,1,130,1,NA,0,0,0,1,0,5,4,5,4,7.6,"Graduate"
"972",4,1,9147,1,1,133.1,1,123,1,NA,0,1,0,5,1,NA,0,7.6,"Dropout"
"973",2,2,NA,1,NA,133.1,1,118,0,0,0,1,0,5,0,5,0,9.4,"Dropout"
"974",2,1,9853,1,1,110,1,100,0,0,0,NA,0,2,1,4,4,13.9,"Graduate"
"975",2,1,9991,0,NA,170,1,151.1,0,0,0,1,0,5,5,NA,5,16.2,"Graduate"
"976",1,3,9119,1,1,120,1,116.9,1,NA,1,1,0,5,3,5,3,8.9,"Enrolled"
"977",1,1,9500,1,19,133.1,1,106,1,0,0,NA,0,7,6,7,6,7.6,"Graduate"
"978",2,1,9085,1,1,139,1,127.1,0,0,0,NA,1,NA,5,5,4,10.8,"Graduate"
"979",1,1,NA,0,19,133.1,1,155.5,NA,NA,1,1,0,5,NA,5,5,10.8,"Dropout"
"980",1,1,9003,1,1,NA,NA,101,0,0,0,1,0,11,9,9,8,15.5,"Graduate"
"981",1,1,9119,1,6,120,NA,128.2,1,0,NA,1,NA,6,4,5,2,7.6,"Dropout"
"982",2,1,9991,0,1,100,1,113,0,0,0,1,1,5,4,5,5,8.9,"Enrolled"
"983",1,NA,9773,NA,1,134,1,122.8,0,0,0,1,0,6,6,6,6,12.7,"Graduate"
"984",2,1,9991,0,1,130,NA,145.6,0,0,0,1,0,5,4,5,4,13.9,"Enrolled"
"985",1,1,9147,NA,1,128,1,116.5,0,0,0,1,NA,5,2,5,NA,7.6,"Dropout"
"986",1,1,9500,1,1,154,1,142,0,0,0,1,0,8,7,8,7,12.7,"Graduate"
"987",1,1,9003,1,4,150,1,150,0,0,0,1,0,6,6,6,6,16.2,"Graduate"
"988",1,1,9070,NA,1,134,1,133.3,1,0,NA,1,0,6,5,6,NA,7.6,"Dropout"
"989",1,1,9238,1,1,127,1,115.8,1,0,NA,1,0,6,3,6,2,11.1,"Dropout"
"990",1,2,NA,1,1,133.1,1,100,1,0,1,1,0,6,5,6,2,12.4,"Dropout"
"991",1,1,9500,1,1,130,1,128.6,1,0,0,0,0,7,7,8,8,16.2,"Graduate"
"992",1,1,9130,1,1,135,1,137.1,1,0,0,0,0,6,6,6,NA,12.4,"Graduate"
"993",1,1,9773,1,1,143,1,149,NA,0,NA,0,0,6,6,6,6,11.1,"Dropout"
"994",1,2,9238,1,39,150,1,147,1,0,0,NA,0,6,6,6,6,NA,"Graduate"
"995",NA,1,9238,NA,3,150,1,150,0,NA,0,0,0,6,5,NA,5,12.7,"Graduate"
"996",1,1,8014,0,1,130,1,103.5,0,0,0,0,1,6,NA,6,6,12.7,"Graduate"
"997",1,3,9500,1,1,113,1,107.8,1,0,0,0,1,7,5,7,6,12.4,"Enrolled"
"998",1,1,9085,1,39,130,6,130,1,0,0,0,0,6,5,6,2,12.4,"Enrolled"
"999",1,1,9254,1,1,115,1,109.4,1,0,0,0,0,6,6,6,5,11.1,"Graduate"
"1000",1,3,9070,1,NA,146,1,143.6,1,0,0,0,0,6,NA,6,6,7.6,"Dropout"
"1001",1,3,9070,1,1,NA,1,124.3,0,1,0,0,NA,6,0,6,0,15.5,"Dropout"
"1002",1,5,9670,1,1,116,NA,119.5,1,NA,0,0,0,6,0,6,0,NA,"Dropout"
"1003",NA,1,171,1,1,163,1,175.6,1,0,0,0,0,0,0,0,0,11.1,"Graduate"
"1004",NA,2,9147,1,1,122,1,116.1,1,0,0,0,NA,5,5,5,3,12.4,"Graduate"
"1005",1,2,9238,1,1,136,1,126.6,1,0,0,0,0,6,6,6,6,11.1,"Dropout"
"1006",1,1,9085,1,1,142,1,130.8,1,0,0,0,0,5,3,5,5,12.7,"Graduate"
"1007",1,6,9500,1,1,139,1,133.5,1,0,NA,0,1,8,7,8,7,12.7,"Graduate"
"1008",1,1,9238,1,42,140,1,136.9,1,0,0,0,0,9,9,9,9,8.9,"Graduate"
"1009",1,1,9500,1,1,165,1,NA,0,0,0,0,NA,8,7,8,7,12.7,"Graduate"
"1010",1,3,9670,NA,1,122,1,114.3,1,0,0,0,0,6,6,6,6,11.1,"Graduate"
"1011",1,2,9500,1,1,135,1,122.9,1,0,0,0,0,7,7,8,6,15.5,"Graduate"
"1012",1,1,9500,1,1,NA,1,117.2,1,0,NA,0,NA,7,6,8,7,16.2,"Graduate"
"1013",1,1,9147,1,1,139,1,152,0,0,0,0,1,5,5,5,5,12.7,"Graduate"
"1014",NA,2,9773,1,1,125,1,122.2,1,0,0,0,0,6,0,6,0,11.1,"Dropout"
"1015",1,2,9147,NA,1,102,1,101.7,1,0,0,0,1,NA,5,5,5,NA,"Graduate"
"1016",1,1,9254,1,1,116,1,NA,1,NA,0,0,0,6,6,6,6,12.4,"Graduate"
"1017",1,1,9147,1,1,138,1,123.7,1,0,1,0,1,5,4,NA,0,NA,"Dropout"
"1018",1,1,9070,1,1,135,1,121.8,0,0,0,0,1,11,11,11,11,11.1,"Graduate"
"1019",1,4,9670,1,NA,110,NA,106.1,1,1,1,0,1,6,1,6,0,12.7,"Dropout"
"1020",1,3,9773,1,1,132,1,124.3,1,NA,1,0,1,6,6,6,6,15.5,"Graduate"
"1021",1,2,9500,1,1,126,NA,124.3,1,NA,0,NA,1,8,NA,8,8,9.4,"Graduate"
"1022",1,1,9147,1,39,117.4,1,117.4,NA,NA,0,0,0,7,6,NA,5,11.1,"Graduate"
"1023",1,2,9500,1,1,120,1,112.7,0,0,0,0,0,NA,6,8,6,NA,"Graduate"
"1024",1,1,9070,1,1,116,1,123.7,0,0,NA,0,0,6,6,6,6,11.1,"Graduate"
"1025",1,2,9853,1,1,111,1,105.8,1,NA,0,NA,0,7,NA,7,7,8.9,"Graduate"
"1026",1,3,9085,1,1,128,1,124.2,0,0,0,0,0,NA,2,5,2,7.6,"Dropout"
"1027",1,1,9085,1,1,123,1,122.3,0,0,0,0,0,5,5,5,5,7.6,"Graduate"
"1028",1,NA,9254,1,1,131,1,123.7,0,0,0,0,1,6,NA,6,5,8.9,"Graduate"
"1029",1,2,9500,1,1,135,NA,129.8,NA,0,NA,0,0,7,7,8,8,13.9,"Graduate"
"1030",1,4,9500,1,1,136,NA,123.8,1,0,0,0,1,8,NA,8,7,12.7,"Graduate"
"1031",1,2,9147,NA,1,132,NA,126.4,1,0,0,0,1,NA,3,5,NA,13.9,"Graduate"
"1032",1,NA,9853,1,1,120,NA,115.1,0,0,0,0,1,6,4,6,4,15.5,"Enrolled"
"1033",1,1,9773,1,1,144,1,138.4,0,0,0,0,0,6,6,6,6,13.9,"Graduate"
"1034",1,1,9085,1,1,129,1,118.2,NA,0,0,0,NA,5,4,5,5,10.8,"Graduate"
"1035",1,1,9070,NA,1,136,1,121.7,1,0,0,NA,0,6,2,6,0,12.4,"Dropout"
"1036",1,3,NA,NA,1,125,1,118,NA,0,0,0,1,6,6,NA,6,11.1,"Enrolled"
"1037",1,1,9238,1,1,125,1,NA,0,0,0,0,0,6,0,6,0,11.1,"Dropout"
"1038",1,1,9238,1,1,154,1,164.9,0,0,NA,0,0,6,6,6,6,10.8,"Graduate"
"1039",1,1,9085,1,1,NA,NA,NA,1,NA,0,NA,NA,2,2,6,6,13.9,"Graduate"
"1040",1,1,9853,1,1,124,1,121.6,0,0,NA,0,0,NA,5,6,5,15.5,"Enrolled"
"1041",1,4,9070,1,1,126,1,120.4,1,0,0,0,0,6,NA,6,5,16.2,"Graduate"
"1042",NA,6,NA,1,1,124,1,NA,0,0,0,0,1,8,7,8,7,10.8,"Graduate"
"1043",4,1,9670,1,1,150,1,110,0,NA,NA,0,0,8,8,7,5,9.4,"Graduate"
"1044",1,6,9500,1,1,133,1,NA,1,0,0,0,1,7,6,8,7,15.5,"Graduate"
"1045",1,5,9254,1,1,126,1,116.6,1,0,0,0,0,NA,5,6,5,13.9,"Graduate"
"1046",1,1,9991,NA,40,120,1,120,0,0,0,0,0,5,0,5,0,12.4,"Dropout"
"1047",1,3,9773,1,1,175,1,157.5,NA,0,0,0,NA,6,6,6,6,10.8,"Dropout"
"1048",1,6,9500,1,1,141,1,136.3,1,0,0,0,0,8,7,NA,7,10.8,"Graduate"
"1049",1,1,9500,1,1,NA,1,121.5,1,0,0,0,1,NA,6,8,7,11.1,"Graduate"
"1050",1,1,9500,1,1,NA,1,133.9,0,0,0,0,0,7,7,8,8,NA,"Graduate"
"1051",1,1,171,1,1,NA,1,NA,1,0,0,NA,1,0,NA,0,0,13.9,"Graduate"
"1052",1,2,9500,1,1,NA,1,NA,1,0,0,0,0,7,7,8,NA,13.9,"Graduate"
"1053",1,3,9500,1,NA,138,1,130,1,0,0,0,NA,7,7,8,8,13.9,"Dropout"
"1054",1,1,9085,1,39,140,1,140,1,0,0,0,0,6,6,6,5,NA,"Graduate"
"1055",NA,2,9500,1,1,142,1,132.7,1,0,0,NA,1,7,7,8,8,13.9,"Graduate"
"1056",1,1,9500,1,1,118,1,NA,0,0,0,NA,1,7,7,8,7,NA,"Graduate"
"1057",1,2,9500,1,1,131,1,126.1,1,NA,0,0,1,7,7,8,7,11.1,"Dropout"
"1058",1,1,NA,1,1,130,1,NA,0,0,NA,0,0,7,6,7,6,7.6,"Graduate"
"1059",1,NA,9670,1,12,133.1,1,100,1,0,1,0,0,5,5,5,4,9.4,"Dropout"
"1060",1,1,9500,NA,1,130,1,116.8,0,0,0,NA,0,8,7,8,7,12.7,"Graduate"
"1061",1,1,9238,1,42,130,1,128.3,0,0,1,0,0,9,7,9,4,8.9,"Dropout"
"1062",1,1,NA,1,1,133.1,1,117,0,0,NA,0,0,6,0,6,0,15.5,"Dropout"
"1063",1,1,8014,0,1,130,1,131.5,0,0,0,0,NA,6,5,6,6,11.1,"Graduate"
"1064",1,NA,9500,NA,1,149,1,134.8,0,0,0,0,NA,8,8,8,NA,9.4,"Graduate"
"1065",1,1,9853,1,1,163,1,NA,1,NA,1,0,0,NA,5,6,4,9.4,"Enrolled"
"1066",1,1,8014,NA,40,130,1,130,1,0,1,0,NA,12,11,10,NA,13.9,"Dropout"
"1067",1,6,9500,1,1,145,1,NA,1,0,0,0,1,7,6,7,6,7.6,"Graduate"
"1068",1,NA,9147,1,1,130,1,123,NA,NA,0,0,0,NA,5,5,5,15.5,"Graduate"
"1069",1,1,9500,1,1,128,1,100,1,0,0,0,0,7,7,8,NA,13.9,"Graduate"
"1070",1,2,9670,1,1,111,1,114.2,1,0,0,0,NA,6,4,6,5,12.4,"Graduate"
"1071",1,1,9500,1,1,NA,1,NA,1,0,NA,0,1,8,NA,8,8,9.4,"Graduate"
"1072",1,1,9238,1,39,140,1,144.3,1,0,0,0,1,6,6,6,6,12.4,"Graduate"
"1073",1,1,9853,NA,1,145,1,142.2,0,0,0,0,0,6,4,6,5,NA,"Enrolled"
"1074",1,1,NA,1,1,NA,1,161.9,0,0,0,0,NA,5,4,5,5,7.6,"Graduate"
"1075",1,1,9238,1,NA,132,1,135.9,0,0,NA,0,NA,6,5,6,6,NA,"Graduate"
"1076",1,2,9773,1,1,116,1,110.1,1,0,0,0,0,6,6,6,6,11.1,"Graduate"
"1077",1,1,9853,1,1,120,1,122.5,0,0,0,0,0,11,11,NA,8,15.5,"Dropout"
"1078",1,1,9254,1,1,NA,1,138.1,1,0,0,0,0,6,4,6,1,7.6,"Dropout"
"1079",NA,1,171,1,NA,116,1,117.3,1,0,1,0,0,NA,0,0,0,13.9,"Dropout"
"1080",1,2,9500,1,1,112,1,106.8,1,NA,0,0,NA,7,6,8,7,12.4,"Graduate"
"1081",1,1,9070,1,NA,126,1,120.1,0,NA,0,0,1,6,6,6,6,11.1,"Graduate"
"1082",NA,2,9254,1,1,120,1,116.5,1,0,0,0,1,6,5,NA,5,12.4,"Graduate"
"1083",NA,1,9070,1,1,117,1,120,1,0,0,0,0,NA,NA,NA,NA,8.9,"Enrolled"
"1084",1,1,9853,1,1,153,1,139.7,1,0,NA,0,1,7,7,7,7,11.1,"Graduate"
"1085",1,2,9070,1,1,124,1,123.7,1,0,0,0,1,6,6,6,6,13.9,"Graduate"
"1086",1,2,9130,1,1,127,1,116.5,0,0,0,0,0,6,0,NA,0,15.5,"Dropout"
"1087",1,1,9670,1,NA,126,1,NA,0,0,0,0,1,6,6,6,6,NA,"Graduate"
"1088",1,1,9773,1,1,NA,1,146,NA,0,NA,0,NA,6,5,6,6,16.2,"Graduate"
"1089",1,2,9853,1,1,114,1,108.8,1,0,0,NA,0,7,5,7,6,13.9,"Enrolled"
"1090",1,1,171,1,1,133,1,133,0,0,0,0,0,0,0,0,0,15.5,"Enrolled"
"1091",1,1,9130,NA,1,130,1,123.8,0,NA,NA,NA,0,5,4,5,5,7.6,"Graduate"
"1092",1,3,NA,1,1,127,1,120,0,0,0,0,0,6,0,6,0,8.9,"Dropout"
"1093",1,3,9238,1,1,143,1,126.9,1,0,0,0,NA,6,5,6,6,7.6,"Graduate"
"1094",1,4,9773,1,1,130,1,121.3,1,0,0,0,0,6,5,6,6,15.5,"Dropout"
"1095",1,3,9500,1,1,136,1,129,1,0,0,NA,NA,7,7,8,8,12.4,"Graduate"
"1096",1,1,9853,NA,1,125,1,114.9,1,0,1,0,0,6,NA,6,3,15.5,"Dropout"
"1097",1,1,NA,1,3,110,NA,NA,1,0,1,0,0,6,0,6,0,10.8,"Dropout"
"1098",1,1,9254,1,1,130,1,133.9,1,0,0,0,0,6,5,6,4,9.4,"Graduate"
"1099",1,1,9773,1,1,135,1,124.9,0,0,0,0,NA,6,6,6,6,10.8,"Graduate"
"1100",1,2,9500,1,1,133,NA,128.5,1,0,0,0,1,8,8,8,8,9.4,"Graduate"
"1101",1,NA,NA,1,6,122,1,126.2,1,0,NA,0,0,5,4,5,5,9.4,"Dropout"
"1102",1,1,9130,1,1,122,1,121.7,1,NA,0,0,0,6,0,2,NA,9.4,"Dropout"
"1103",1,2,9853,1,1,121,1,120,NA,0,0,0,0,6,3,6,4,10.8,"Enrolled"
"1104",1,1,9147,1,1,123,1,113.2,0,0,0,0,0,NA,6,10,7,NA,"Enrolled"
"1105",1,1,9238,1,1,128,NA,120.3,1,0,NA,0,0,6,2,6,5,7.6,"Graduate"
"1106",1,4,171,1,1,139,1,127.8,1,0,0,0,0,0,NA,0,0,10.8,"Dropout"
"1107",NA,2,9500,1,1,124,1,123.3,1,0,0,0,1,8,7,8,7,9.4,"Dropout"
"1108",NA,3,9500,1,1,NA,1,NA,1,0,1,0,1,7,7,8,8,15.5,"Graduate"
"1109",1,1,NA,0,42,110,1,128.2,NA,0,0,0,0,12,7,5,5,8.9,"Dropout"
"1110",1,4,9085,1,1,138,1,134.9,NA,0,0,0,0,5,4,5,5,7.6,"Graduate"
"1111",1,1,9003,1,NA,140,NA,140,0,0,0,0,0,6,6,6,6,NA,"Graduate"
"1112",1,5,9500,1,1,126,1,115.5,1,0,0,0,1,NA,7,8,7,12.4,"Graduate"
"1113",1,2,9500,1,1,NA,1,106.7,1,NA,0,0,1,7,NA,7,6,11.1,"Enrolled"
"1114",1,1,9991,0,1,120,1,NA,0,0,0,0,0,5,3,5,3,15.5,"Enrolled"
"1115",1,1,9500,1,1,145,1,136.6,0,NA,0,0,NA,7,6,8,7,15.5,"Graduate"
"1116",1,1,9500,1,1,124,NA,119.3,1,0,0,0,0,8,8,8,8,9.4,"Graduate"
"1117",1,1,9070,1,1,160,1,152,1,0,NA,0,0,NA,0,6,0,10.8,"Dropout"
"1118",1,1,9500,1,1,138,1,144.3,0,0,0,0,0,7,6,8,7,13.9,"Graduate"
"1119",1,2,9556,1,1,130,1,159,1,0,0,0,0,7,7,NA,5,12.4,"Enrolled"
"1120",1,1,NA,1,1,127,1,129.5,1,0,0,0,1,7,6,NA,6,7.6,"Graduate"
"1121",1,1,9238,1,1,170,1,140,1,0,0,0,0,6,4,6,5,9.4,"Enrolled"
"1122",1,3,9670,1,NA,111,1,105.4,0,0,0,NA,0,5,5,5,5,7.6,"Graduate"
"1123",1,1,9500,NA,1,100,1,136,1,0,0,NA,0,7,NA,8,8,15.5,"Graduate"
"1124",1,1,9003,1,39,160,1,160,0,0,1,NA,1,6,6,6,5,15.5,"Graduate"
"1125",1,1,9773,1,1,152,1,NA,NA,0,0,NA,1,6,6,6,6,16.2,"Graduate"
"1126",1,2,9670,1,1,144,1,126.9,0,0,0,0,1,5,5,5,4,9.4,"Graduate"
"1127",1,1,9500,1,3,133.8,1,NA,0,0,0,0,0,7,7,8,8,15.5,"Graduate"
"1128",1,1,9238,1,1,NA,1,125,1,0,1,0,1,NA,5,6,5,10.8,"Graduate"
"1129",1,NA,9147,NA,1,150,1,138.5,0,0,0,0,1,5,5,5,5,12.4,"Graduate"
"1130",5,5,9500,1,1,143,1,133.5,NA,0,NA,NA,1,NA,7,8,7,12.7,"Graduate"
"1131",1,3,9500,NA,1,145,1,141.5,NA,0,0,0,1,8,8,8,8,9.4,"Graduate"
"1132",1,1,9500,1,1,120,1,130,1,0,0,0,NA,NA,7,8,7,12.7,"Graduate"
"1133",1,1,9147,NA,1,138,1,131,1,0,0,0,0,5,4,5,3,NA,"Enrolled"
"1134",1,1,9500,1,1,145,NA,NA,0,0,NA,0,NA,7,7,8,8,13.9,"Graduate"
"1135",1,1,9254,1,1,122,1,114.3,0,0,0,0,0,6,0,6,0,15.5,"Dropout"
"1136",1,1,NA,1,39,110,1,108.3,0,0,0,0,0,9,4,10,NA,12.4,"Dropout"
"1137",1,3,9070,1,1,136,1,125.2,1,0,0,0,1,6,NA,6,6,10.8,"Graduate"
"1138",1,1,9254,1,1,145,NA,131.7,1,0,0,0,1,6,6,6,3,10.8,"Dropout"
"1139",1,4,9500,NA,1,141,1,126.3,1,0,0,0,0,8,7,NA,7,10.8,"Graduate"
"1140",1,1,9085,1,NA,149,1,147.6,1,0,NA,0,0,6,6,NA,6,NA,"Graduate"
"1141",1,6,9500,1,1,130,1,NA,1,NA,0,0,0,7,NA,8,NA,15.5,"Graduate"
"1142",1,6,9147,1,1,121,1,123.8,0,0,0,0,1,5,5,5,3,12.7,"Enrolled"
"1143",1,1,9670,1,1,128,1,130.8,1,0,0,0,0,5,4,5,4,NA,"Dropout"
"1144",1,1,9853,1,1,152,NA,154.1,0,0,1,0,1,6,6,6,6,12.7,"Graduate"
"1145",NA,2,9147,NA,1,132,1,122.6,1,0,0,0,1,5,3,5,4,10.8,"Enrolled"
"1146",1,2,8014,0,1,107,1,103.5,1,0,0,NA,0,6,5,NA,5,7.6,"Graduate"
"1147",1,1,171,1,1,131,1,132.8,1,0,0,0,0,0,0,0,0,7.6,"Enrolled"
"1148",1,1,9991,0,1,NA,1,100,0,0,0,0,0,5,4,5,5,8.9,"Graduate"
"1149",1,2,9853,1,1,120,1,NA,NA,NA,0,NA,0,7,6,7,6,13.9,"Enrolled"
"1150",1,1,9500,1,1,148,1,133.8,0,0,0,0,0,8,7,8,7,12.7,"Graduate"
"1151",NA,1,9070,NA,1,130,1,118.5,NA,NA,0,0,1,6,6,6,6,8.9,"Graduate"
"1152",NA,1,171,1,1,145,1,150.3,1,0,0,0,0,0,0,0,0,15.5,"Dropout"
"1153",1,3,9147,1,1,112,1,107.8,NA,0,0,0,0,NA,3,5,3,10.8,"Enrolled"
"1154",1,1,9500,NA,1,138,1,127.5,1,0,0,0,0,7,5,7,5,16.2,"Enrolled"
"1155",NA,3,9500,NA,1,135,1,NA,1,NA,0,0,0,8,7,8,NA,NA,"Graduate"
"1156",1,1,9147,1,1,118,1,117.3,1,0,0,0,0,5,4,5,4,8.9,"Enrolled"
"1157",1,1,9254,1,1,123,1,120.6,1,0,0,0,NA,6,NA,NA,1,10.8,"Dropout"
"1158",NA,4,9254,1,1,126,NA,118.7,1,0,0,NA,1,6,6,NA,6,8.9,"Graduate"
"1159",1,NA,9773,1,1,150,41,130.8,0,0,0,0,1,6,5,6,5,15.5,"Graduate"
"1160",1,1,9147,1,1,121,1,112.6,1,0,0,0,1,5,5,5,NA,NA,"Graduate"
"1161",1,1,9991,0,19,133.1,NA,117.2,0,0,0,0,0,5,5,5,NA,NA,"Graduate"
"1162",4,1,9500,1,40,130,1,130,1,0,0,0,0,NA,NA,NA,7,12.4,"Enrolled"
"1163",1,3,9500,1,1,139,NA,131.8,1,0,0,0,0,8,7,8,7,10.8,"Graduate"
"1164",4,1,8014,0,1,160,1,97,0,0,NA,0,NA,6,6,6,6,15.5,"Graduate"
"1165",NA,1,9500,1,1,110,1,130,0,0,1,0,0,7,4,7,0,16.2,"Dropout"
"1166",NA,1,8014,0,40,140,1,148,NA,0,0,0,0,11,11,8,8,NA,"Graduate"
"1167",2,2,NA,1,3,130,1,103.4,0,0,0,0,0,7,7,8,7,12.7,"Dropout"
"1168",1,2,NA,1,1,132,1,127.1,0,0,0,1,0,6,6,6,5,7.6,"Graduate"
"1169",NA,2,NA,1,1,139,1,124,1,0,0,0,1,6,6,6,6,15.5,"Dropout"
"1170",1,NA,9670,1,1,135,1,121.4,0,0,0,1,0,5,4,NA,NA,9.4,"Graduate"
"1171",1,1,NA,1,1,117,1,118.1,0,0,0,NA,0,5,5,5,5,12.4,"Graduate"
"1172",1,NA,9500,NA,1,137,1,121.3,1,0,0,1,1,8,7,8,7,10.8,"Graduate"
"1173",1,1,9119,1,1,144,1,119.5,0,0,0,1,0,5,1,5,1,10.8,"Dropout"
"1174",1,1,9991,0,1,NA,1,115.2,0,0,NA,1,0,5,4,5,5,12.4,"Enrolled"
"1175",1,1,9670,1,NA,140,1,130.2,1,0,0,1,0,6,4,6,4,NA,"Graduate"
"1176",1,4,9254,1,NA,130,1,130,1,0,0,1,0,6,4,6,3,NA,"Dropout"
"1177",1,2,9238,1,1,130,1,126.9,NA,0,0,0,0,NA,6,6,5,9.4,"Graduate"
"1178",1,2,9070,1,1,152,101,168.5,1,0,NA,1,0,NA,5,NA,5,16.2,"Graduate"
"1179",4,1,9500,1,1,133.1,NA,130,0,0,1,0,0,7,3,7,2,16.2,"Dropout"
"1180",1,1,9556,1,NA,140,1,122.8,0,0,0,0,NA,7,7,8,8,12.7,"Graduate"
"1181",6,1,9500,1,1,133.1,1,110,NA,0,0,0,0,7,4,7,3,16.2,"Dropout"
"1182",1,1,9085,1,1,140,NA,127.1,1,0,0,0,0,5,4,5,4,12.7,"Graduate"
"1183",1,3,9500,1,1,NA,1,108.5,1,0,0,0,0,7,7,8,NA,12.4,"Graduate"
"1184",1,1,9085,1,42,140,NA,138.2,0,0,1,0,0,10,8,9,5,8.9,"Dropout"
"1185",1,2,9500,1,1,133.1,1,96,1,0,0,0,0,7,NA,8,NA,NA,"Enrolled"
"1186",1,1,9238,1,1,135,1,124.5,0,0,0,0,1,6,5,NA,6,16.2,"Graduate"
"1187",NA,1,9500,1,3,120,1,120,1,0,0,0,0,11,11,10,10,13.9,"Enrolled"
"1188",1,1,NA,1,1,140,1,132.3,1,0,0,0,0,NA,1,5,1,7.6,"Dropout"
"1189",NA,1,9254,1,NA,128,1,120.7,1,0,1,0,0,6,6,6,4,13.9,"Graduate"
"1190",1,1,9670,1,1,141,1,132.6,0,0,NA,0,1,6,NA,6,6,11.1,"Graduate"
"1191",NA,2,9130,1,3,140,1,140,0,NA,0,0,0,5,0,5,0,NA,"Dropout"
"1192",1,6,9500,1,1,139,1,124.5,1,0,0,0,0,8,NA,8,7,10.8,"Graduate"
"1193",NA,1,171,1,1,142,NA,142,1,0,0,0,1,0,0,NA,0,13.9,"Graduate"
"1194",1,1,NA,1,40,130,1,130,0,0,0,0,0,13,13,12,12,13.9,"Graduate"
"1195",2,1,9003,1,1,130,1,144,0,0,0,0,0,18,NA,NA,13,15.5,"Graduate"
"1196",1,1,NA,1,NA,125,1,128.5,1,0,0,0,0,7,6,7,7,13.9,"Enrolled"
"1197",1,1,9070,1,NA,140,1,NA,0,0,0,NA,0,NA,2,6,0,10.8,"Dropout"
"1198",1,1,9853,1,1,120,1,113.9,1,0,0,NA,0,6,4,6,NA,12.7,"Dropout"
"1199",1,1,9238,1,1,147,NA,137.2,0,0,0,0,NA,6,6,NA,6,10.8,"Graduate"
"1200",1,1,9085,NA,40,140,1,140,1,0,0,0,0,6,6,6,6,NA,"Graduate"
"1201",1,1,NA,1,1,161,1,152.3,0,0,0,0,0,6,NA,6,6,11.1,"Graduate"
"1202",NA,1,8014,0,NA,133.1,1,112.5,0,0,0,0,0,6,5,NA,6,9.4,"Graduate"
"1203",2,2,9147,1,1,150,1,101,0,0,1,0,0,5,3,NA,2,10.8,"Dropout"
"1204",NA,6,9238,NA,1,113,1,112.3,1,0,1,NA,1,6,5,6,4,8.9,"Graduate"
"1205",1,1,9238,1,1,140,1,114,1,0,0,0,0,6,1,6,0,9.4,"Dropout"
"1206",1,1,9147,NA,3,130,1,130,0,0,0,0,0,5,3,5,4,10.8,"Graduate"
"1207",1,2,9500,1,1,NA,1,121.5,0,0,1,0,0,14,12,14,12,NA,"Graduate"
"1208",2,1,NA,1,19,133.1,1,120,0,0,1,NA,0,6,6,6,6,16.2,"Enrolled"
"1209",1,1,8014,0,3,130,1,130,0,0,0,0,0,6,1,6,0,12.7,"Dropout"
"1210",2,NA,9003,1,1,120,1,NA,0,0,1,0,0,6,4,6,4,8.9,"Dropout"
"1211",1,1,9556,1,NA,NA,1,128,1,0,0,NA,0,7,0,8,0,10.8,"Dropout"
"1212",1,1,9238,1,1,NA,1,113.2,0,0,0,0,1,6,4,6,5,NA,"Enrolled"
"1213",4,1,9500,1,19,133.1,1,120,0,0,0,NA,1,8,8,8,8,9.4,"Graduate"
"1214",1,1,9670,1,1,130,1,117.8,1,0,0,0,0,5,3,5,4,7.6,"Graduate"
"1215",1,4,9500,1,1,126,NA,121.3,NA,0,0,0,1,7,6,7,7,12.4,"Enrolled"
"1216",1,1,9500,1,1,176,1,169.7,0,0,0,0,1,7,7,8,8,16.2,"Graduate"
"1217",1,4,9238,1,1,NA,NA,117.7,1,0,0,0,0,NA,5,6,4,NA,"Graduate"
"1218",1,NA,8014,0,39,NA,1,121.8,1,0,0,0,0,6,6,6,NA,12.4,"Graduate"
"1219",1,2,9500,NA,1,140,1,128.3,1,0,0,0,NA,8,7,8,7,10.8,"Graduate"
"1220",1,2,9147,1,1,143,1,132.2,1,0,0,0,1,5,5,5,5,13.9,"Graduate"
"1221",1,2,171,1,1,136,1,134.3,1,0,1,0,0,0,0,0,0,12.4,"Dropout"
"1222",NA,1,9500,1,1,NA,1,123.4,0,0,0,0,1,7,7,8,8,11.1,"Graduate"
"1223",2,1,NA,0,19,133.1,1,121.7,0,0,NA,0,0,5,0,5,0,16.2,"Dropout"
