"Marital.status","Application.order","Course","Daytime.evening.attendance","Previous.qualification","Previous.qualification..grade.","Nacionality","Admission.grade","Displaced","Educational.special.needs","Debtor","Gender","Scholarship.holder","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..approved.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..approved.","Unemployment.rate","Target"
NA,1,9500,1,1,130,1,116.8,0,0,0,0,0,8,7,8,7,12.7,"Graduate"
1,1,9238,1,42,130,1,128.3,NA,0,1,0,0,9,7,9,4,8.9,"Dropout"
1,1,9070,1,1,133.1,NA,117,0,0,0,0,0,6,0,6,0,NA,"Dropout"
1,1,8014,0,1,130,1,131.5,0,0,0,0,NA,6,5,6,6,11.1,"Graduate"
1,1,9500,1,1,149,1,134.8,0,0,0,0,0,8,8,8,8,9.4,"Graduate"
1,1,9853,1,1,163,1,146.6,1,0,1,0,0,6,5,6,4,9.4,"Enrolled"
1,1,8014,0,40,130,1,130,1,0,1,0,0,12,11,10,8,13.9,"Dropout"
1,6,9500,1,1,145,1,127.5,1,0,NA,0,1,7,6,7,6,NA,"Graduate"
1,1,9147,1,1,130,NA,NA,NA,NA,0,0,0,5,5,5,5,15.5,"Graduate"
1,1,9500,1,1,128,1,100,1,NA,0,0,0,7,7,8,8,13.9,"Graduate"
1,2,9670,1,1,111,1,114.2,1,0,0,0,0,6,4,6,5,12.4,"Graduate"
1,1,9500,1,1,NA,1,123.5,1,0,0,0,NA,8,8,8,8,9.4,"Graduate"
1,1,9238,1,39,140,1,144.3,1,0,0,0,1,6,6,6,6,12.4,"Graduate"
1,1,NA,1,1,145,1,142.2,0,0,0,0,0,6,4,6,NA,9.4,"Enrolled"
NA,1,9085,1,1,151,1,161.9,0,0,0,0,0,5,NA,5,5,7.6,"Graduate"
NA,1,9238,1,NA,132,1,135.9,0,0,0,0,0,6,5,6,6,9.4,"Graduate"
1,NA,9773,1,1,116,1,110.1,1,0,0,0,NA,6,6,NA,6,11.1,"Graduate"
1,1,9853,1,1,120,1,122.5,0,0,0,0,0,11,11,8,8,15.5,"Dropout"
1,NA,9254,1,1,158,1,138.1,1,0,0,0,NA,6,4,6,1,7.6,"Dropout"
1,1,171,1,1,116,1,117.3,1,0,1,0,0,0,0,0,0,13.9,"Dropout"
1,2,9500,1,1,112,1,106.8,1,0,0,0,1,7,6,8,7,12.4,"Graduate"
1,1,9070,1,1,126,1,120.1,NA,1,0,0,1,6,6,6,6,11.1,"Graduate"
1,2,9254,1,1,120,1,116.5,1,0,0,0,1,6,5,6,5,12.4,"Graduate"
1,1,9070,NA,1,117,1,120,1,0,0,0,0,6,5,6,4,8.9,"Enrolled"
1,1,9853,1,1,153,1,139.7,1,0,NA,0,1,7,7,7,7,11.1,"Graduate"
1,2,9070,1,1,124,1,123.7,NA,0,0,0,1,6,6,6,6,NA,"Graduate"
1,NA,9130,1,1,127,1,NA,0,0,0,0,0,6,0,NA,0,15.5,"Dropout"
NA,1,NA,1,1,126,1,122.2,0,0,0,0,1,6,6,NA,6,8.9,"Graduate"
1,1,9773,1,1,133.1,1,146,NA,0,1,0,0,NA,5,NA,6,16.2,"Graduate"
1,2,9853,1,1,114,1,108.8,1,0,0,NA,0,7,5,7,6,NA,"Enrolled"
1,1,171,1,1,133,NA,133,0,0,0,0,0,0,0,0,0,15.5,"Enrolled"
1,1,9130,1,1,130,1,123.8,0,0,0,0,NA,5,4,5,5,7.6,"Graduate"
1,3,9773,1,1,127,1,120,NA,0,0,0,0,6,0,6,0,8.9,"Dropout"
1,3,9238,1,1,NA,1,126.9,1,0,0,0,0,6,5,6,6,7.6,"Graduate"
NA,4,9773,1,1,130,1,121.3,1,0,0,0,0,6,5,NA,6,15.5,"Dropout"
1,3,9500,NA,1,136,1,129,1,0,0,0,1,7,7,8,8,12.4,"Graduate"
1,1,9853,1,1,125,1,114.9,1,NA,1,0,0,NA,3,6,3,15.5,"Dropout"
1,1,NA,1,3,110,1,106.5,NA,0,NA,0,0,6,0,NA,0,10.8,"Dropout"
1,1,9254,1,NA,130,1,133.9,NA,0,0,0,0,6,5,6,4,9.4,"Graduate"
1,1,9773,1,1,135,NA,124.9,NA,0,0,0,1,6,6,6,6,10.8,"Graduate"
NA,2,9500,1,1,133,1,128.5,1,0,0,0,1,8,8,8,8,9.4,"Graduate"
1,NA,9085,1,6,122,NA,NA,1,0,0,0,NA,5,4,5,5,9.4,"Dropout"
1,NA,9130,1,1,122,1,121.7,1,0,0,NA,0,6,0,2,0,9.4,"Dropout"
1,2,9853,1,NA,121,1,120,1,0,0,0,0,NA,3,6,4,10.8,"Enrolled"
1,1,NA,1,1,123,1,113.2,0,0,0,NA,0,10,6,10,7,7.6,"Enrolled"
1,1,9238,1,1,128,1,120.3,1,0,0,0,0,6,NA,6,5,7.6,"Graduate"
1,4,171,1,1,139,1,127.8,1,0,0,0,0,NA,0,0,NA,10.8,"Dropout"
1,2,9500,NA,1,124,1,123.3,1,0,0,NA,1,8,7,8,7,NA,"Dropout"
1,3,9500,1,1,135,1,NA,1,0,1,0,1,7,7,NA,8,15.5,"Graduate"
1,1,9991,NA,42,110,1,128.2,0,NA,0,NA,0,12,7,5,5,8.9,"Dropout"
1,4,9085,1,1,138,1,134.9,1,0,NA,0,0,5,4,NA,5,7.6,"Graduate"
1,1,NA,1,39,140,1,140,0,0,0,0,0,6,6,6,6,12.4,"Graduate"
1,5,9500,1,1,126,1,115.5,1,0,0,0,1,7,7,8,7,12.4,"Graduate"
1,2,9500,1,1,113,1,106.7,1,0,0,0,1,7,5,7,6,11.1,"Enrolled"
1,1,NA,0,1,120,1,140,0,0,0,0,0,5,3,5,3,15.5,"Enrolled"
1,1,9500,1,1,145,1,136.6,0,NA,0,0,1,7,6,NA,7,15.5,"Graduate"
1,1,9500,1,1,124,1,119.3,1,0,0,0,0,8,8,8,8,9.4,"Graduate"
1,1,9070,1,1,160,1,152,1,0,0,0,NA,5,0,6,0,10.8,"Dropout"
1,1,9500,1,1,138,1,144.3,0,NA,0,0,0,7,6,8,7,13.9,"Graduate"
1,NA,9556,1,1,130,1,159,NA,0,0,0,0,7,7,8,5,12.4,"Enrolled"
NA,1,9500,NA,1,127,1,NA,1,0,0,0,1,NA,6,7,NA,7.6,"Graduate"
1,1,9238,1,1,170,1,140,1,0,0,0,0,6,4,6,5,NA,"Enrolled"
1,3,9670,1,1,111,1,105.4,0,0,0,0,0,5,5,NA,5,7.6,"Graduate"
1,1,9500,1,1,100,1,136,1,0,0,0,0,7,7,8,8,15.5,"Graduate"
1,1,NA,1,39,160,1,160,0,0,1,0,1,6,6,6,5,15.5,"Graduate"
1,1,9773,1,1,152,1,139.1,NA,0,0,0,1,6,6,6,6,16.2,"Graduate"
1,2,9670,1,1,144,1,126.9,0,0,0,0,1,5,5,5,4,NA,"Graduate"
1,1,9500,1,3,133.8,1,184,NA,0,0,0,0,7,7,8,8,15.5,"Graduate"
1,1,9238,NA,1,125,NA,NA,NA,0,1,NA,1,6,NA,6,5,10.8,"Graduate"
NA,1,9147,1,1,NA,1,138.5,NA,0,0,0,1,5,5,NA,NA,12.4,"Graduate"
5,5,NA,1,1,143,1,NA,1,NA,0,0,NA,8,7,8,7,12.7,"Graduate"
1,3,9500,NA,1,145,1,141.5,1,0,0,0,1,NA,NA,8,8,NA,"Graduate"
1,1,9500,1,1,NA,1,130,1,0,0,0,0,8,7,8,7,12.7,"Graduate"
1,1,9147,1,1,138,1,131,1,0,0,NA,0,5,4,5,3,12.4,"Enrolled"
1,1,9500,1,1,145,1,145,NA,0,NA,0,1,NA,7,8,8,13.9,"Graduate"
1,1,9254,1,1,NA,NA,114.3,0,0,NA,0,0,6,0,6,0,15.5,"Dropout"
NA,1,171,1,39,110,1,108.3,0,NA,0,0,0,9,4,10,3,12.4,"Dropout"
1,3,9070,1,1,136,1,NA,1,0,0,0,1,NA,6,6,6,10.8,"Graduate"
NA,1,9254,1,1,145,1,131.7,1,NA,0,0,1,6,NA,6,3,NA,"Dropout"
1,4,9500,1,1,141,1,126.3,1,NA,0,0,0,8,7,8,7,10.8,"Graduate"
1,1,9085,1,1,149,1,147.6,1,NA,0,0,0,6,6,6,6,15.5,"Graduate"
1,6,9500,1,1,130,1,125.1,1,0,0,0,0,7,7,8,7,15.5,"Graduate"
1,6,9147,1,1,121,1,123.8,NA,0,0,0,1,5,5,5,3,NA,"Enrolled"
1,1,9670,1,1,128,1,130.8,1,0,NA,NA,0,5,4,5,4,7.6,"Dropout"
1,1,9853,1,1,152,1,NA,0,0,1,0,1,6,6,6,6,12.7,"Graduate"
1,2,9147,1,1,132,1,122.6,1,0,0,0,1,5,3,5,4,NA,"Enrolled"
1,2,8014,0,1,107,1,103.5,1,0,0,0,0,6,NA,6,NA,7.6,"Graduate"
1,1,NA,1,1,131,1,132.8,1,0,0,0,0,0,0,0,0,NA,"Enrolled"
1,1,9991,0,1,141,1,100,0,0,0,0,0,5,NA,5,5,8.9,"Graduate"
1,2,9853,1,1,120,1,115.8,0,0,0,0,0,7,NA,7,NA,13.9,"Enrolled"
1,1,9500,1,1,NA,1,NA,0,0,NA,0,0,8,7,8,7,12.7,"Graduate"
1,1,9070,1,1,130,1,118.5,0,1,0,0,1,6,6,6,6,8.9,"Graduate"
1,1,171,1,1,145,NA,150.3,1,0,NA,0,0,0,0,0,0,NA,"Dropout"
1,3,9147,1,1,112,1,107.8,1,0,0,0,0,5,3,5,3,10.8,"Enrolled"
NA,1,9500,1,1,138,1,127.5,1,0,0,0,NA,7,5,7,NA,16.2,"Enrolled"
1,3,NA,1,1,135,1,NA,1,0,0,0,0,8,7,8,7,10.8,"Graduate"
1,1,9147,1,NA,118,1,NA,1,0,0,NA,0,5,4,5,4,NA,"Enrolled"
1,NA,9254,1,1,123,1,NA,1,0,0,0,0,6,3,6,1,10.8,"Dropout"
1,4,9254,1,1,126,1,118.7,1,0,NA,0,1,6,NA,6,6,NA,"Graduate"
1,2,9773,1,1,150,41,130.8,0,0,0,0,1,NA,5,6,5,15.5,"Graduate"
1,1,9147,1,1,121,1,112.6,1,0,0,0,1,5,5,5,5,11.1,"Graduate"
1,1,9991,0,19,133.1,1,NA,0,0,0,0,0,5,5,5,5,7.6,"Graduate"
4,NA,9500,1,40,130,1,130,1,0,0,0,0,7,4,7,7,12.4,"Enrolled"
1,3,9500,1,1,139,1,131.8,1,0,0,0,0,8,7,NA,7,10.8,"Graduate"
4,1,8014,0,1,160,1,97,0,0,0,0,1,6,6,6,6,15.5,"Graduate"
1,1,9500,1,1,110,1,130,0,0,1,0,0,7,4,7,0,16.2,"Dropout"
NA,1,8014,0,40,NA,1,148,0,0,NA,0,0,11,11,8,8,12.4,"Graduate"
2,2,NA,1,3,130,NA,103.4,0,NA,0,0,0,7,7,8,7,12.7,"Dropout"
1,2,9773,1,1,NA,1,127.1,0,0,NA,1,0,6,NA,6,NA,7.6,"Graduate"
1,2,9773,1,1,139,1,124,NA,0,0,0,1,6,6,6,6,15.5,"Dropout"
1,1,9670,1,1,NA,1,121.4,0,0,0,1,0,5,4,5,4,9.4,"Graduate"
1,NA,9147,1,1,117,1,118.1,0,0,0,1,0,5,NA,5,5,12.4,"Graduate"
1,NA,9500,1,1,137,1,121.3,1,0,0,1,NA,8,7,8,7,NA,"Graduate"
1,1,9119,1,1,NA,1,119.5,0,0,NA,1,0,5,1,5,1,10.8,"Dropout"
1,1,9991,0,1,130,1,115.2,0,0,0,1,0,5,4,5,5,12.4,"Enrolled"
1,1,9670,1,1,140,1,130.2,1,0,0,1,0,NA,4,6,4,12.7,"Graduate"
1,4,9254,1,NA,130,1,130,1,0,0,1,0,NA,4,6,3,16.2,"Dropout"
1,2,9238,1,1,130,1,126.9,1,0,0,0,0,6,6,6,5,9.4,"Graduate"
1,2,9070,1,NA,152,101,168.5,1,0,0,1,0,6,5,6,5,16.2,"Graduate"
NA,1,9500,1,1,133.1,NA,130,0,0,1,0,0,7,3,NA,2,16.2,"Dropout"
1,1,9556,1,1,140,1,122.8,NA,NA,0,0,1,7,7,8,8,12.7,"Graduate"
6,1,9500,1,1,133.1,1,110,0,0,0,0,0,7,4,7,3,NA,"Dropout"
1,1,9085,1,NA,NA,1,127.1,1,0,0,0,0,5,4,5,4,12.7,"Graduate"
1,3,9500,NA,1,133.1,NA,108.5,1,0,0,0,0,NA,7,8,6,12.4,"Graduate"
1,1,9085,1,42,140,NA,138.2,0,0,1,0,0,10,8,9,5,8.9,"Dropout"
1,2,9500,1,1,133.1,NA,96,1,0,0,0,0,7,6,8,6,11.1,"Enrolled"
1,1,NA,1,1,135,1,124.5,NA,0,0,0,NA,6,5,6,6,16.2,"Graduate"
2,1,9500,1,3,120,1,120,1,0,0,0,0,11,11,10,NA,13.9,"Enrolled"
1,1,9147,1,1,140,1,132.3,NA,0,0,0,0,5,1,5,NA,7.6,"Dropout"
1,1,9254,1,NA,128,1,120.7,NA,0,1,0,0,6,6,6,4,13.9,"Graduate"
1,1,9670,1,1,141,NA,132.6,0,0,0,NA,1,6,NA,6,NA,11.1,"Graduate"
1,2,9130,1,3,140,NA,140,0,0,0,NA,NA,5,0,NA,NA,10.8,"Dropout"
1,6,9500,1,1,139,1,124.5,1,NA,NA,0,0,8,7,8,NA,10.8,"Graduate"
1,1,171,NA,1,142,1,142,1,0,0,0,1,NA,0,0,0,13.9,"Graduate"
1,1,9254,1,40,130,1,130,0,0,0,0,0,13,13,12,12,13.9,"Graduate"
2,1,9003,1,1,130,1,NA,0,0,0,0,0,18,18,13,13,15.5,"Graduate"
1,1,9853,1,1,125,1,128.5,1,0,0,0,0,7,6,7,7,13.9,"Enrolled"
1,1,9070,1,3,140,1,140,0,0,0,0,0,NA,2,6,0,10.8,"Dropout"
1,1,9853,1,1,120,1,113.9,1,0,0,NA,0,6,4,6,3,NA,"Dropout"
1,1,9238,1,1,147,1,137.2,0,0,NA,0,0,6,6,6,6,10.8,"Graduate"
1,1,9085,1,40,140,1,140,1,0,0,0,0,6,6,6,NA,12.4,"Graduate"
1,1,9130,1,1,161,1,152.3,0,0,0,0,NA,6,6,6,6,11.1,"Graduate"
NA,1,8014,NA,19,133.1,1,112.5,0,0,0,0,0,6,5,6,6,9.4,"Graduate"
2,2,9147,1,1,150,1,101,0,0,1,NA,0,5,3,5,2,10.8,"Dropout"
1,6,9238,1,1,113,1,112.3,1,0,1,0,1,6,5,6,4,8.9,"Graduate"
1,1,9238,1,NA,140,1,114,1,0,0,0,0,6,1,6,0,9.4,"Dropout"
1,NA,9147,1,3,130,1,130,0,0,0,0,0,5,3,5,4,10.8,"Graduate"
1,2,9500,1,1,120,1,121.5,0,NA,1,0,0,14,12,14,12,7.6,"Graduate"
2,1,9003,1,19,133.1,1,120,0,0,NA,0,0,6,6,6,6,16.2,"Enrolled"
1,1,8014,0,3,130,1,130,0,0,0,0,0,6,1,6,0,12.7,"Dropout"
2,1,NA,1,1,120,1,NA,0,0,1,0,0,6,NA,6,4,8.9,"Dropout"
1,1,9556,1,1,140,1,128,1,0,0,0,NA,7,0,8,0,10.8,"Dropout"
1,1,9238,NA,1,123,1,113.2,0,0,0,0,1,6,4,NA,5,15.5,"Enrolled"
4,1,9500,1,NA,133.1,1,NA,0,0,0,0,1,8,8,8,8,9.4,"Graduate"
NA,1,9670,1,1,130,1,117.8,1,NA,0,NA,0,5,3,5,4,7.6,"Graduate"
NA,4,9500,NA,1,126,1,121.3,1,0,NA,0,NA,7,6,7,7,12.4,"Enrolled"
1,1,9500,1,1,176,1,169.7,0,NA,0,0,1,7,7,8,8,16.2,"Graduate"
NA,4,9238,1,1,NA,1,117.7,1,0,0,0,0,NA,5,6,4,16.2,"Graduate"
1,1,8014,0,39,120,1,121.8,1,NA,0,0,0,NA,6,6,6,12.4,"Graduate"
1,2,NA,1,1,140,NA,NA,1,0,0,0,0,8,7,8,7,10.8,"Graduate"
1,2,9147,1,1,143,1,132.2,1,0,0,0,1,5,5,5,5,13.9,"Graduate"
1,2,171,1,1,136,1,134.3,1,0,1,0,0,NA,NA,0,0,12.4,"Dropout"
1,1,9500,1,1,132,1,123.4,0,0,0,0,1,7,7,8,8,11.1,"Graduate"
2,NA,9991,0,19,133.1,1,121.7,NA,0,1,NA,NA,5,0,5,0,16.2,"Dropout"
2,NA,8014,0,19,100,1,130,0,0,1,NA,NA,6,5,6,NA,9.4,"Graduate"
1,3,9500,1,1,137,1,126.5,1,0,0,0,1,8,8,8,8,9.4,"Graduate"
1,1,9238,1,NA,153,1,159.7,1,0,0,0,1,6,6,6,6,12.7,"Graduate"
1,1,NA,1,1,160,1,151.3,0,0,0,0,0,5,3,5,5,7.6,"Graduate"
1,1,9238,1,1,145,1,138,1,0,0,0,0,NA,5,6,6,9.4,"Graduate"
1,NA,9500,1,1,137,1,126.5,1,0,0,0,0,8,8,8,8,9.4,"Graduate"
1,1,9085,1,42,140,NA,140,1,0,1,NA,0,9,8,9,NA,8.9,"Enrolled"
1,NA,9238,1,1,120,NA,112.3,0,0,0,0,1,6,5,6,5,12.7,"Graduate"
1,1,9238,1,1,NA,NA,127.3,NA,0,1,0,0,6,6,6,6,9.4,"Graduate"
1,1,NA,1,NA,NA,1,130,1,0,NA,0,0,7,NA,7,6,7.6,"Graduate"
1,2,9773,1,1,133.1,1,115,1,0,0,0,0,6,NA,6,6,16.2,"Graduate"
NA,6,9500,1,1,150,1,131.5,1,0,0,0,0,8,7,8,7,10.8,"Graduate"
1,1,9991,0,1,133.1,1,125.7,0,0,0,0,0,5,2,5,3,10.8,"Dropout"
1,6,9500,1,1,141,1,126.8,1,0,0,0,0,7,7,8,8,NA,"Graduate"
1,1,9119,1,1,NA,1,132.4,1,0,0,1,0,5,1,5,0,9.4,"Dropout"
1,1,9003,1,39,150,1,150,1,0,0,1,0,6,6,6,6,16.2,"Graduate"
1,1,NA,1,1,133.1,1,95,0,0,0,1,0,6,0,6,0,15.5,"Dropout"
1,1,9991,0,NA,120,1,128.2,0,0,NA,1,0,9,NA,4,NA,NA,"Dropout"
2,1,9130,1,1,150,1,130,0,0,0,1,NA,4,2,5,3,9.4,"Dropout"
1,1,9119,1,19,133.1,NA,100,NA,NA,0,1,0,5,1,NA,1,13.9,"Enrolled"
1,1,9085,1,39,NA,1,159.9,1,0,0,0,0,6,5,6,NA,16.2,"Graduate"
2,1,9991,0,NA,140,1,100,0,0,0,0,0,6,4,5,1,12.7,"Dropout"
2,1,9853,1,1,133.1,1,NA,0,0,0,0,0,NA,1,NA,1,16.2,"Dropout"
1,NA,9238,1,1,128,1,120,0,0,0,0,1,6,6,6,6,11.1,"Graduate"
1,3,9238,1,1,NA,1,117,1,0,1,0,0,6,0,6,0,12.4,"Dropout"
1,1,9670,1,42,140,1,140,1,0,1,0,NA,6,1,6,1,8.9,"Enrolled"
1,2,9853,1,1,124,1,118.1,NA,0,0,0,0,6,3,6,5,9.4,"Dropout"
1,1,9254,1,1,158,1,153.5,1,0,0,0,0,6,6,6,6,11.1,"Graduate"
NA,1,9773,NA,1,137,1,127.9,1,0,NA,0,0,6,6,6,NA,15.5,"Graduate"
1,3,9670,1,1,123,1,118.8,1,NA,0,0,1,6,5,6,5,11.1,"Graduate"
1,1,9238,NA,1,126,1,126.7,1,NA,0,0,0,NA,4,6,6,NA,"Graduate"
1,1,9085,1,1,170,1,NA,1,0,0,0,0,5,0,5,4,12.7,"Enrolled"
4,NA,NA,1,1,133.1,1,110,1,NA,0,0,1,6,NA,6,1,11.1,"Dropout"
NA,1,9238,1,1,NA,NA,115,1,0,0,0,0,6,6,6,6,11.1,"Graduate"
1,3,9556,1,1,132,1,119,NA,0,0,0,0,7,7,8,8,12.7,"Graduate"
1,4,9500,1,1,132,1,121.8,1,0,0,0,1,8,7,8,7,12.7,"Graduate"
1,NA,9085,1,NA,143,1,133.4,1,0,0,0,0,6,6,6,6,12.4,"Graduate"
1,3,9238,1,1,137,1,131.4,1,0,NA,0,0,6,NA,6,6,7.6,"Graduate"
1,1,9119,1,1,130,1,135,0,0,1,NA,NA,5,0,6,2,13.9,"Dropout"
1,2,9773,1,1,121,1,122.8,0,0,NA,1,0,6,0,6,0,12.4,"Dropout"
2,1,9853,1,1,130,1,140,0,0,1,0,1,6,6,6,6,9.4,"Graduate"
1,2,9500,1,1,135,1,125.3,1,0,0,0,1,8,7,8,7,12.7,"Graduate"
1,6,9500,1,1,137,NA,126.3,1,0,0,0,1,8,8,8,8,NA,"Graduate"
1,1,NA,NA,1,NA,1,100,0,0,0,NA,0,6,NA,6,5,11.1,"Graduate"
1,2,9500,1,1,127,1,121.3,1,NA,0,0,1,8,7,8,7,10.8,"Graduate"
NA,1,9991,0,1,140,1,135,NA,0,1,0,0,11,8,9,5,8.9,"Enrolled"
1,1,NA,1,1,140,1,120,0,0,0,0,NA,NA,1,6,0,10.8,"Dropout"
1,1,NA,NA,1,121,1,113.7,0,0,0,0,0,6,5,6,6,15.5,"Enrolled"
1,1,9147,1,1,131,1,129.7,1,NA,0,0,0,5,5,5,4,16.2,"Graduate"
2,1,9147,1,1,151,1,132.1,1,NA,0,0,0,5,2,5,4,7.6,"Dropout"
2,1,9853,1,1,130,NA,120.3,0,0,0,0,0,NA,0,6,0,8.9,"Dropout"
1,1,9991,0,40,120,1,120,0,0,NA,0,0,5,NA,5,5,12.4,"Graduate"
1,2,9254,1,1,NA,1,123.1,1,0,0,0,0,6,6,6,6,11.1,"Graduate"
1,5,9670,1,1,125,1,119.4,1,0,0,0,0,6,4,6,5,11.1,"Graduate"
2,NA,9147,1,1,133.1,1,140,0,0,0,0,0,5,4,5,5,9.4,"Dropout"
1,1,8014,0,1,133.1,1,116.5,0,0,NA,1,1,6,4,6,NA,12.4,"Enrolled"
1,1,9238,1,NA,120,NA,113,1,NA,0,0,1,6,6,6,6,NA,"Graduate"
1,3,9773,1,1,NA,11,133.9,1,0,0,1,1,6,6,6,NA,16.2,"Graduate"
1,3,9500,1,1,133.1,1,115.5,1,0,NA,1,1,NA,7,8,7,10.8,"Graduate"
1,5,9254,1,1,121,1,116.5,1,0,0,1,0,6,NA,6,0,9.4,"Dropout"
1,1,9119,1,1,168,NA,171.2,0,0,0,1,1,5,5,NA,5,12.4,"Graduate"
1,NA,9670,1,1,124,1,119.1,0,0,0,1,1,5,4,5,4,9.4,"Graduate"
1,2,9853,1,1,127,1,121.1,1,NA,0,1,0,NA,6,7,6,12.4,"Dropout"
NA,2,9070,1,1,129,1,132.9,1,0,0,1,1,6,6,6,5,7.6,"Enrolled"
1,1,9238,1,1,137,1,132.8,0,0,0,1,0,6,6,6,6,10.8,"Graduate"
1,1,NA,1,1,120,1,126.7,1,0,0,1,0,6,5,6,4,7.6,"Graduate"
1,1,9500,NA,NA,110,1,105.8,1,0,0,1,0,7,6,8,7,NA,"Graduate"
1,2,9119,1,1,120,1,117.2,0,0,0,1,NA,5,4,NA,6,11.1,"Enrolled"
1,1,9500,1,1,143,1,140,0,NA,0,1,0,NA,7,8,7,12.7,"Graduate"
1,1,9003,1,39,120,1,120,0,0,0,1,0,6,3,6,2,13.9,"Dropout"
1,5,9119,1,1,124,NA,119.5,NA,0,0,1,0,5,NA,5,5,8.9,"Graduate"
2,1,9003,1,1,168,1,153.9,0,0,1,1,0,6,0,6,0,NA,"Dropout"
2,1,8014,0,19,133.1,1,130,0,0,0,1,0,6,1,5,0,16.2,"Dropout"
NA,2,9670,1,NA,150,1,107,1,0,0,1,0,5,0,5,0,7.6,"Dropout"
1,NA,9500,NA,1,140,1,132.8,0,0,0,1,0,7,4,NA,5,12.4,"Dropout"
NA,1,NA,0,1,145,1,127.5,NA,0,0,1,0,5,5,5,5,7.6,"Graduate"
1,1,9254,1,1,118,1,123.3,1,0,0,1,0,6,4,6,3,9.4,"Enrolled"
1,1,9147,1,1,123,1,122,0,0,0,1,0,NA,3,NA,0,8.9,"Dropout"
NA,5,9254,NA,1,120,1,NA,1,NA,0,NA,0,6,0,6,0,8.9,"Dropout"
1,1,NA,1,39,NA,1,140,0,0,1,1,0,0,0,0,0,15.5,"Graduate"
1,1,9670,1,1,126,1,111,0,0,1,1,0,NA,10,8,8,NA,"Graduate"
1,2,9773,1,NA,137,1,133.2,1,0,0,0,1,6,6,6,6,13.9,"Graduate"
1,NA,9773,1,1,130,1,NA,1,0,0,0,0,6,6,NA,6,12.7,"Graduate"
NA,1,9003,1,42,150,1,150,0,0,0,0,NA,12,12,10,10,8.9,"Graduate"
1,3,9147,1,1,147,1,132.3,NA,0,0,0,NA,5,5,5,5,NA,"Graduate"
1,1,NA,1,1,140,1,126,1,0,0,0,NA,8,7,8,7,NA,"Graduate"
1,NA,9500,1,1,132,NA,NA,1,0,0,0,0,8,7,8,7,10.8,"Graduate"
1,1,9147,1,42,130,1,133.8,1,0,0,NA,0,11,11,NA,8,8.9,"Graduate"
1,1,9085,1,NA,130,1,126.5,1,0,0,0,1,6,6,NA,6,15.5,"Graduate"
1,1,NA,NA,1,151,1,NA,1,0,0,0,1,6,6,6,NA,10.8,"Graduate"
1,4,9500,1,1,144,1,NA,1,0,0,0,0,7,7,8,8,16.2,"Dropout"
1,1,9670,1,1,127,1,118.3,1,0,0,0,0,6,NA,6,3,13.9,"Enrolled"
1,2,9500,NA,1,131,1,129.8,NA,0,0,0,0,7,6,8,NA,12.4,"Graduate"
1,2,9085,NA,1,123,1,113.6,1,NA,0,0,0,5,3,5,NA,9.4,"Enrolled"
1,5,9773,1,1,130,1,128.3,1,0,0,0,1,6,NA,6,3,7.6,"Dropout"
1,1,9254,1,1,130,1,130,0,0,0,0,1,6,NA,6,3,NA,"Dropout"
1,2,9853,1,1,131,1,121.9,1,NA,0,0,0,6,5,6,5,10.8,"Graduate"
1,5,9238,1,3,135,1,129.4,0,0,1,0,0,6,6,6,6,10.8,"Graduate"
1,2,9853,1,1,123,1,115.3,1,0,0,NA,0,NA,6,7,6,11.1,"Enrolled"
NA,5,9500,NA,1,145,1,125.5,1,NA,0,0,1,8,8,NA,8,9.4,"Graduate"
1,6,9556,1,1,118,1,117.8,NA,NA,0,0,1,7,6,NA,6,11.1,"Graduate"
1,3,9147,1,1,125,1,118.7,1,0,0,0,0,5,4,5,2,13.9,"Enrolled"
1,2,9500,1,1,152,1,139,1,0,0,0,0,7,NA,7,6,7.6,"Graduate"
1,1,9085,1,1,101,1,98.9,1,0,0,0,0,6,4,NA,2,11.1,"Enrolled"
1,1,NA,1,1,137,1,137.7,1,0,1,0,0,NA,1,NA,0,7.6,"Dropout"
1,4,9500,1,1,123,1,113.6,1,0,0,0,0,7,7,NA,8,12.4,"Graduate"
1,1,9085,1,1,120,1,113.4,0,0,0,0,0,6,4,6,3,11.1,"Enrolled"
1,3,9556,1,1,131,1,128.5,0,0,0,0,1,7,7,8,8,NA,"Graduate"
1,1,NA,1,1,141,1,142.8,0,0,0,0,0,7,7,8,8,NA,"Graduate"
1,1,9130,1,1,144,1,137.7,0,0,NA,0,0,5,0,5,1,10.8,"Dropout"
NA,1,NA,1,1,107,1,103.5,1,0,0,0,0,6,3,6,4,16.2,"Enrolled"
1,NA,9500,1,1,133,1,123.2,0,0,0,0,0,7,7,8,8,16.2,"Graduate"
1,2,9853,NA,1,126,1,126,1,0,NA,0,0,NA,5,6,5,7.6,"Enrolled"
1,1,9500,1,1,133.1,1,121.7,0,0,0,0,1,7,6,7,6,12.4,"Enrolled"
1,1,9147,1,1,147,1,142.8,1,0,1,0,1,5,5,5,4,11.1,"Enrolled"
1,1,9130,NA,1,120,NA,120,1,0,0,0,0,6,5,6,NA,15.5,"Dropout"
1,1,9500,1,1,130,1,119.3,1,0,0,0,1,NA,7,8,7,10.8,"Graduate"
1,NA,9238,1,1,120,1,121,0,0,NA,0,1,6,6,6,6,13.9,"Graduate"
